"state","school_name","district","address","latitude","longitude","overall_score","state_rank","national_rank","ap_taken_pct","ap_passed_pct","math_proficiency","reading_proficiency","science_proficiency","graduation_rate","graduation_rate_raw","year","source_url"
"Florida","Acceleration West","Orange County Public Schools","2751 Lake Stanley Rd, Orlando, Florida 32818",28.578405670961,-81.504989108771,,,,,,,,,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/acceleration-west-141722"
"Florida","Esteem Academy","Orange County Public Schools","12301 Warrior Rd, Winter Garden, Florida 34787",28.538700958089,-81.566000725256,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/esteem-academy-5354"
"Florida","Devereux Treatment Program","Orange County Public Schools","6147 Christian Way, Orlando, Florida 32808",28.604165924579,-81.465573795887,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/devereux-treatment-program-5319"
"Florida","Central Florida Leadership Academy Charter","Orange County Public Schools","427 N Primrose Dr, Orlando, Florida 32803",28.548261746942,-81.347778885487,,,,,,,,,85,"85%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/central-florida-leadership-academy-charter-141718"
"Florida","Beta","Orange County Public Schools","4680 Lake Underhill Rd, Orlando, Florida 32807",28.537579554413,-81.328527826035,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/beta-5338"
"Florida","Amikids Orlando","Orange County Public Schools","1461 S Lake Pleasant Rd, Apopka, Florida 32703",28.655930290556,-81.47624988365,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/amikids-orlando-5325"
"Florida","Hospital Homebound","Orange County Public Schools","12301 Warrior Rd, Winter Garden, Florida 34787",28.538700958089,-81.566000725256,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/hospital-homebound-5323"
"Florida","Juvenile Detention","Orange County Public Schools","2800 S Bumby Ave, Orlando, Florida 32806",28.510434133109,-81.351646835133,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/juvenile-detention-5320"
"Florida","La Amistad","Orange County Public Schools","1650 N Park Ave, Maitland, Florida 32751",28.61333648144,-81.364911841864,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/la-amistad-5344"
"Florida","Juvenile Offenders Program","Orange County Public Schools","3741 Vision Blvd, Orlando, Florida 32839",28.506124524182,-81.414792266787,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/juvenile-offenders-program-5342"
"Florida","Magnolia School","Orange County Public Schools","1900 Matterhorne Dr, Orlando, Florida 32818",28.566288195704,-81.487754096465,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/magnolia-school-5317"
"Florida","Mater Academy Narcoossee High School","Orange County Public Schools","8315 Academy Dr., Orlando, Florida 32827",28.443735543845,-81.259926576754,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/mater-academy-narcoossee-high-school-432007"
"Florida","Pace Center for Girls","Orange County Public Schools","728 Gear Lake Ave, Orlando, Florida 32803",28.553758195242,-81.330287244552,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/pace-center-for-girls-5327"
"Florida","Orange Youth Academy","Orange County Public Schools","3150 39th St, Orlando, Florida 32839",28.50328569672,-81.42037572634,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/orange-youth-academy-5334"
"Florida","Ocvs Virtual Instruction Program","Orange County Public Schools","4000 Silver Star Rd, Orlando, Florida 32808",28.577196564794,-81.431360552754,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/ocvs-virtual-instruction-program-5356"
"Florida","Positive Pathways Transition Center","Orange County Public Schools","6125 N Orange Blossom Trl, Orlando, Florida 32810",28.610797444738,-81.428722850533,,,,,,,,,39,"39%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/positive-pathways-transition-center-5351"
"Florida","Silver Pines Academy K-12 Learning Center","Orange County Public Schools","1906 Matterhorn Road, Orlando, Florida 32818",28.566302538067,-81.487754096464,,,,,,,,,10,"10%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/silver-pines-academy-k-12-learning-center-5310"
"Florida","Project Compass","Orange County Public Schools","7531 S Orange Blossom Trl, Orlando, Florida 32809",28.45689731082,-81.398872703768,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/project-compass-5337"
"Florida","Randall Academy","Orange County Public Schools","3307 Clarcona Rd, Apopka, Florida 32703",28.632193212805,-81.498476367354,,,,,,,,,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/randall-academy-409934"
"Florida","Prosperitas Leadership Academy Charter","Orange County Public Schools","2140 W. Washington Street, Orlando, Florida 32805",28.544368010367,-81.409059048933,,,,,,,,,6,"6%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/prosperitas-leadership-academy-charter-5349"
"Florida","Simon Youth Found Academy at Outlet Marketplace","Orange County Public Schools","5253 International Dr Ste B4/b5, Orlando, Florida 32819",28.467056121271,-81.450476469704,,,,,,,,,91,"91%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/simon-youth-found-academy-at-outlet-marketplace-138522"
"Florida","Ponte Vedra High School","St. Johns County School Disrict","460 Davis Park Rd, Ponte Vedra, Florida 32081",30.115377302335,-81.395601593608,97.29,35,485,78,62,82,77,93,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/ponte-vedra-high-school-5590"
"Florida","Workforce Advantage Academy Charter","Orange County Public Schools","2210 Rio Grande Ave, Orlando, Florida 32803",28.518509621973,-81.402910696996,,,,,,,,,17,"17%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/workforce-advantage-academy-charter-138523"
"Florida","Ucp Transitional Learning Academy High Charter","Orange County Public Schools","3305 S Orange Ave, Orlando, Florida 32806",28.506810005103,-81.376185042952,,,,,,,,,94,"94%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/ucp-transitional-learning-academy-high-charter-141719"
"Florida","Universal Education Center","Orange County Public Schools","1000 Universal Studios Plz, Orlando, Florida 32819",28.477130010015,-81.469819993465,,,,,,,,,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/universal-education-center-138524"
"Florida","Village","Orange County Public Schools","1718 E Michigan St, Orlando, Florida 32806",28.513082108794,-81.358440814042,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/orange-county-public-schools/village-5340"
"Florida","Tocoi Creek High School","St. Johns County School Disrict","11200 St Johns Parkway, St Augustine, Florida 3209",29.968506158315,-81.487472700648,82.98,179,3047,41,28,59,68,85,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/tocoi-creek-high-school-409944"
"Florida","Allen D. Nease Senior High School","St. Johns County School Disrict","10550 Ray Rd, Ponte Vedra, Florida 32081",30.081066820198,-81.449656209671,96.07,42,704,63,54,70,78,92,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/allen-d-nease-senior-high-school-5582"
"Florida","Creekside High School","St. Johns County School Disrict","100 Knights Ln, Saint Johns, Florida 32259",30.077380084723,-81.567121211156,96.01,43,714,67,54,78,77,95,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/creekside-high-school-5591"
"Florida","Bartram Trail High School","St. Johns County School Disrict","7399 Longleaf Pine Pkwy, Saint Johns, Florida 32259",30.046796764748,-81.613589500658,91.45,104,1530,65,46,64,72,86,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/bartram-trail-high-school-5589"
"Florida","St. Augustine High School","St. Johns County School Disrict","3205 Varella Ave, St Augustine, Florida 32084",29.925005429149,-81.340577962585,65.9,329,6104,32,23,38,59,71,85,"85%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/st-augustine-high-school-5580"
"Florida","Gaines Alternative at Hamblen","St. Johns County School Disrict","1 Christopher St, St Augustine, Florida 32084",29.88795146316,-81.33041570547,,,,,,,,,0,"0%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/gaines-alternative-at-hamblen-5583"
"Florida","Beachside High School","St. Johns County School Disrict","200 Great Barracuda Way, Saint Johns, Florida 32259",30.084251021074,-81.491158055836,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/beachside-high-school-432011"
"Florida","Pedro Menendez High School","St. Johns County School Disrict","600 State Road 206 W, St Augustine, Florida 32086",29.756343844233,-81.332428027565,60.92,362,6996,27,22,31,55,66,87,"87%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/pedro-menendez-high-school-5588"
"Florida","St. Johns Virtual Franchise","St. Johns County School Disrict","2980 Collins Ave, St Augustine, Florida 32084",29.921400926598,-81.346583744696,57.83,375,7549,,,63,78,89,85,"85%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/st-johns-virtual-franchise-91878"
"Florida","Life Work/Project Search","St. Johns County School Disrict","2980 Collins Ave, St Augustine, Florida 32084",29.921400926598,-81.346583744696,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/life-work-project-search-409373"
"Florida","The Evelyn Hamblen Center","St. Johns County School Disrict","1 Christopher St, St Augustine, Florida 32084",29.88795146316,-81.33041570547,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/the-evelyn-hamblen-center-5587"
"Florida","St Johns County Juvenile Residential","St. Johns County School Disrict","4500 Avenue D, St Augustine, Florida 32095",29.941845027872,-81.340412497349,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/st-johns-county-juvenile-residential-5586"
"Florida","St. Johns Community Campus","St. Johns County School Disrict","2165 Arc Drive, St Augustine, Florida 32086",29.920701883471,-81.402241187835,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/st-johns-community-campus-141855"
"Florida","St. Johns County Jail (Djj)","St. Johns County School Disrict","765 East St. Johns Ave, Hastings, Florida 32145",29.721364001157,-81.488937388094,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/st-johns-county-jail-djj-254222"
"Florida","St. Johns Technical High School","St. Johns County School Disrict","2970 Collins Ave, St Augustine, Florida 32084",29.921276423939,-81.3465837447,,,,,,,,,85,"85%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-johns-county-school-disrict/st-johns-technical-high-school-5585"
"Florida","Mosaic Digital Academy (St. Lucie Virtual Franchise)","St. Lucie Public Schools","12051 Nw Copper Creek Dr, Port St. Lucie, Florida 34987",27.329672485278,-80.447557550132,50.75,422,8816,,,48,81,81,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/mosaic-digital-academy-st-lucie-virtual-franchise-153344"
"Florida","Lincoln Park Academy","St. Lucie Public Schools","1806 Avenue I, Fort Pierce, Florida 34950",27.458476190841,-80.343802842505,92.51,90,1340,77,29,31,63,79,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/lincoln-park-academy-5594"
"Florida","Somerset College Preparatory Academy","St. Lucie Public Schools","725 Nw California Blvd, Port Saint Lucie, Florida 34986",27.33692880265,-80.398990276027,83.67,170,2924,28,21,60,66,79,99,"99%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/somerset-college-preparatory-academy-141865"
"Florida","Fort Pierce Central High School","St. Lucie Public Schools","4101 S 25th St, Fort Pierce, Florida 34981",27.390198743916,-80.350300819907,51.14,418,8746,34,15,19,44,52,92,"92%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/fort-pierce-central-high-school-5595"
"Florida","Treasure Coast High School","St. Lucie Public Schools","1000 Sw Darwin Blvd, Port St Lucie, Florida 34953",27.246384960684,-80.365705696821,45.09,451,9829,5,2,23,47,67,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/treasure-coast-high-school-5604"
"Florida","Performance Based Preparatory Academy","St. Lucie Public Schools","2909 Delaware Ave, Fort Pierce, Florida 34947",27.443808603317,-80.354145243436,,,,,,6,15,5,61,"61%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/performance-based-preparatory-academy-5593"
"Florida","St. Lucie West Centennial High School","St. Lucie Public Schools","1485 Sw Cashmere Blvd, Port St Lucie, Florida 34986",27.297357839441,-80.382914960752,42.59,464,10276,6,2,22,43,68,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/st-lucie-west-centennial-high-school-5600"
"Florida","Port St. Lucie High School","St. Lucie Public Schools","1201 Se Jaguar Ln, Port St Lucie, Florida 34952",27.305775427868,-80.282828677577,39.43,481,10843,13,3,20,41,61,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/port-st-lucie-high-school-5597"
"Florida","Fort Pierce Westwood High School","St. Lucie Public Schools","1801 Panther Ln, Fort Pierce, Florida 34947",27.457747191791,-80.375812788114,28.44,520,12809,22,6,12,27,43,94,"94%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/fort-pierce-westwood-high-school-5596"
"Florida","Acceleration Academy","St. Lucie Public Schools","329 Se Port St Lucie Blvd, Port St Lucie, Florida 34984",27.273241770915,-80.34114571783,,,,,,,,,36,"36%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/acceleration-academy-200300"
"Florida","St Lucie County Jail - Rock Road Academy","St. Lucie Public Schools","9461 Brandywine Ln, Port St Lucie, Florida 34986",27.312268219756,-80.421696285563,,,,,,,,,10,"10%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/st-lucie-county-jail-rock-road-academy-5603"
"Florida","St. Lucie Virtual Instruction Program","St. Lucie Public Schools","12051 Nw Copper Creek Dr, Port St Lucie, Florida 34987",27.329672485278,-80.447557550132,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/st-lucie-virtual-instruction-program-5608"
"Florida","Data House","St. Lucie Public Schools","4590 Selvitz Rd, Fort Pierce, Florida 34981",27.382693430944,-80.366508758126,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/data-house-5602"
"Florida","Dale Cassens Education Complex","St. Lucie Public Schools","1905 S 11th St, Fort Pierce, Florida 34950",27.429643043976,-80.334339231195,,,,,,,,,12,"12%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/dale-cassens-education-complex-5605"
"Florida","Tradition Preparatory High School","St. Lucie Public Schools","800 Corporate Drive, Ft. Lauderdale, Florida 33334",26.206238652762,-80.138018661539,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/st-lucie-public-schools/tradition-preparatory-high-school-409946"
"Florida","Sumter County Virtual Instruction Program","Sumter School District","2680 Wc 476, Bushnell, Florida 33513",28.659350196207,-82.147940435516,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sumter-school-district/sumter-county-virtual-instruction-program-280391"
"Florida","Villages Charter School","Sumter School District","350 Tatonka Terrace, The Villages, Florida 32162",28.9257643855,-82.024063337809,92.47,92,1348,67,42,60,71,74,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sumter-school-district/villages-charter-school-5612"
"Florida","South Sumter High School","Sumter School District","706 N Main St, Bushnell, Florida 33513",28.672324905988,-82.112040951435,70.67,297,5251,70,26,26,46,53,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sumter-school-district/south-sumter-high-school-5610"
"Florida","Wildwood Middle/High School","Sumter School District","700 Huey St, Wildwood, Florida 34785",28.858095302543,-82.032384271224,33.08,509,11979,18,5,23,34,45,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sumter-school-district/wildwood-middle-high-school-5609"
"Florida","Sumter Prep Academy","Sumter School District","709 N. West St, Bushnell, Florida 33513",28.672457096148,-82.120749040608,,,,,,,,,0,"0%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sumter-school-district/sumter-prep-academy-5613"
"Florida","Pace High School","Santa Rosa County District Schools","4065 Norris Rd, Pace, Florida 32571",30.614766647247,-87.154982125327,78.02,229,3934,44,28,50,53,75,93,"93%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/pace-high-school-5542"
"Florida","Sumter Virtual Franchise","Sumter School District","2680 Wc 476, Bushnell, Florida 33513",28.659350196207,-82.147940435516,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sumter-school-district/sumter-virtual-franchise-141869"
"Florida","Gulf Breeze High School","Santa Rosa County District Schools","675 Gulf Breeze Pkwy, Gulf Breeze, Florida 32561",30.359208433988,-87.167012873495,88.83,126,1999,52,40,61,60,82,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/gulf-breeze-high-school-5539"
"Florida","Navarre High School","Santa Rosa County District Schools","8600 High School Blvd, Navarre, Florida 32566",30.422561517973,-86.864057493566,80.96,198,3409,46,26,51,61,78,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/navarre-high-school-5544"
"Florida","Milton High School","Santa Rosa County District Schools","5445 Stewart St, Milton, Florida 32570",30.633373596069,-87.043791640105,59.26,372,7292,22,11,39,47,67,93,"93%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/milton-high-school-5541"
"Florida","High Road","Santa Rosa County District Schools","4140 Berryhill Road, Milton, Florida 32570",30.647508713727,-87.152393509197,,,,,,,,,8,"8%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/high-road-409941"
"Florida","Santa Rosa Virtual Franchise","Santa Rosa County District Schools","5330 Berryhill Rd, Milton, Florida 32570",30.64678866662,-87.099295289897,43.2,461,10167,,,49,74,74,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/santa-rosa-virtual-franchise-5548"
"Florida","Jay High School","Santa Rosa County District Schools","3741 School St, Jay, Florida 32565",30.942315642833,-87.157849083952,41.06,471,10551,35,6,31,43,58,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/jay-high-school-5540"
"Florida","Central School","Santa Rosa County District Schools","6180 Central School Rd, Milton, Florida 32570",30.763926704929,-87.076009242978,29.76,517,12573,,,42,47,73,85,"85%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/central-school-5538"
"Florida","Santa Rosa Adult School","Santa Rosa County District Schools","5332 Berryhill Rd, Milton, Florida 32570",30.646779778694,-87.099221964528,,,,,,10,8,29,44,"44%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/santa-rosa-adult-school-5543"
"Florida","Suncoast Polytechnical High School","Sarasota County Schools","4650 Beneva Rd, Sarasota, Florida 34233",27.287176868048,-82.497621523689,97.75,31,403,78,55,80,89,98,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/suncoast-polytechnical-high-school-5561"
"Florida","Riverview High School","Sarasota County Schools","1 Ram Way, Sarasota, Florida 34231",27.282796286582,-82.517344069475,93.12,78,1232,82,54,53,59,73,89,"89%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/riverview-high-school-5551"
"Florida","Learning Academy of Santa Rosa","Santa Rosa County District Schools","5880 Stewart St, Milton, Florida 32570",30.648478833329,-87.044545843752,,,,,,,,,19,"19%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/learning-academy-of-santa-rosa-5545"
"Florida","Santa Rosa Online Virtual Instruction Program","Santa Rosa County District Schools","5330 Berryhill Rd, Milton, Florida 32570",30.64678866662,-87.099295289897,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/santa-rosa-county-district-schools/santa-rosa-online-virtual-instruction-program-141828"
"Florida","Pine View School","Sarasota County Schools","1 Python Path, Osprey, Florida 34229",27.187570945549,-82.480609586099,99.93,1,12,100,98,100,97,100,99,"99%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/pine-view-school-5549"
"Florida","Venice Senior High School","Sarasota County Schools","1 Indian Ave, Venice, Florida 34285",27.093895892632,-82.440258351097,87.64,135,2213,47,28,67,63,77,96,"96%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/venice-senior-high-school-5552"
"Florida","State College of Fla Collegiate School-Venice","Sarasota County Schools","8000 S Tamiami Trail, Venice, Florida 34293",27.048559360704,-82.316982749235,78.36,226,3874,,,83,83,92,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/state-college-of-fla-collegiate-school-venice-409372"
"Florida","Imagine School at North Port","Sarasota County Schools","1000 Innovation Ave, North Port, Florida 34289",27.088169809837,-82.155649225872,72.24,282,4969,58,23,35,44,65,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/imagine-school-at-north-port-141833"
"Florida","Sarasota Military Academy","Sarasota County Schools","801 N Orange Ave, Sarasota, Florida 34236",27.343168272378,-82.53867409657,74.69,254,4530,51,23,40,51,62,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/sarasota-military-academy-5558"
"Florida","Sarasota High School","Sarasota County Schools","2155 Bahia Vista St, Sarasota, Florida 34239",27.322909276999,-82.525653420939,55.53,390,7960,18,12,37,51,76,87,"87%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/sarasota-high-school-5550"
"Florida","Oak Park School","Sarasota County Schools","7285 Hand Rd, Sarasota, Florida 34241",27.284548743457,-82.429198336357,,,,,,,,,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/oak-park-school-5554"
"Florida","North Port High School","Sarasota County Schools","6400 W Price Blvd, North Port, Florida 34291",27.071371401822,-82.223893825485,48.16,439,9279,19,9,35,47,58,88,"88%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/north-port-high-school-5557"
"Florida","Booker High School","Sarasota County Schools","3201 N Orange Ave, Sarasota, Florida 34234",27.365739275273,-82.538070638629,34.34,504,11754,11,5,22,41,51,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/booker-high-school-5555"
"Florida","Sarasota Virtual Instruction Program","Sarasota County Schools","1960 Landings Blvd, Sarasota, Florida 34231",27.279343724847,-82.53220476328,,,,,,11,46,58,92,"92%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/sarasota-virtual-instruction-program-5562"
"Florida","Sarasota County Acceleration Academies","Sarasota County Schools","935 N Beneva Rd, Sarasota, Florida 34232",27.341782476297,-82.497441885042,,,,,,,,,30,"30%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/sarasota-county-acceleration-academies-408559"
"Florida","Hagerty High School","Seminole County Public Schools","3225 Lockwood Blvd, Oviedo, Florida 32765",28.621610368326,-81.181350014715,94.28,59,1024,62,52,61,67,81,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/hagerty-high-school-5577"
"Florida","Sarasota Virtual Academy (Virtual Franchise)","Sarasota County Schools","4748 Beneva Rd, Sarasota, Florida 34233",27.285006922605,-82.497625076942,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/sarasota-virtual-academy-virtual-franchise-253221"
"Florida","Triad","Sarasota County Schools","4430 Beneva Rd, Sarasota, Florida 34233",27.290202829228,-82.497627151121,,,,,,,,,0,"0%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/sarasota-county-schools/triad-5556"
"Florida","Oviedo High School","Seminole County Public Schools","601 King St, Oviedo, Florida 32765",28.672282370294,-81.21763029138,92.07,96,1420,59,46,52,64,78,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/oviedo-high-school-5566"
"Florida","Crooms Academy of Information Technology","Seminole County Public Schools","2200 W 13th St, Sanford, Florida 32771",28.800741733881,-81.290759112451,91.94,98,1442,68,37,52,67,75,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/crooms-academy-of-information-technology-5572"
"Florida","Winter Springs High School","Seminole County Public Schools","130 Tuskawilla Rd, Winter Springs, Florida 32708",28.700508018173,-81.26021298097,83.72,169,2914,51,40,35,55,60,93,"93%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/winter-springs-high-school-5574"
"Florida","Lake Brantley High School","Seminole County Public Schools","991 Sand Lake Rd, Altamonte Springs, Florida 32714",28.680003328914,-81.422237359397,89.01,125,1967,69,50,37,51,65,93,"93%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/lake-brantley-high-school-5568"
"Florida","Lake Howell High School","Seminole County Public Schools","4200 Dike Rd, Winter Park, Florida 32792",28.636792384352,-81.273700730015,84.33,165,2805,65,40,32,48,73,96,"96%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/lake-howell-high-school-5569"
"Florida","Lyman High School","Seminole County Public Schools","865 S Ronald Reagan Blvd, Longwood, Florida 32750",28.688897425763,-81.345947543989,84.14,166,2839,59,40,30,48,59,97,"97%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/lyman-high-school-5567"
"Florida","Seminole High School","Seminole County Public Schools","2701 Ridgewood Ave, Sanford, Florida 32773",28.77940830138,-81.284624040678,82.07,187,3209,61,35,29,47,61,88,"88%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/seminole-high-school-5564"
"Florida","Hospital Homebound Program","Seminole County Public Schools","400 E Lake Mary Blvd, Sanford, Florida 32773",28.75774635251,-81.282780518465,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/hospital-homebound-program-5573"
